"","Date","value","series"
"47",1989-09-01,63.2456,"Participation rate ;  Persons ;"
"48",1989-12-01,63.3734,"Participation rate ;  Persons ;"
"49",1990-03-01,63.5261333333333,"Participation rate ;  Persons ;"
"50",1990-06-01,63.8069333333333,"Participation rate ;  Persons ;"
"51",1990-09-01,63.8827666666667,"Participation rate ;  Persons ;"
"52",1990-12-01,63.6488666666667,"Participation rate ;  Persons ;"
"53",1991-03-01,63.5036,"Participation rate ;  Persons ;"
"54",1991-06-01,63.2668333333333,"Participation rate ;  Persons ;"
"55",1991-09-01,62.9032,"Participation rate ;  Persons ;"
"56",1991-12-01,62.8367666666667,"Participation rate ;  Persons ;"
"57",1992-03-01,62.8599333333333,"Participation rate ;  Persons ;"
"58",1992-06-01,62.8993,"Participation rate ;  Persons ;"
"59",1992-09-01,62.9254333333333,"Participation rate ;  Persons ;"
"60",1992-12-01,62.6614,"Participation rate ;  Persons ;"
"61",1993-03-01,62.3759,"Participation rate ;  Persons ;"
"62",1993-06-01,62.2206333333333,"Participation rate ;  Persons ;"
"63",1993-09-01,62.4233333333333,"Participation rate ;  Persons ;"
"64",1993-12-01,62.7512333333333,"Participation rate ;  Persons ;"
"65",1994-03-01,62.7714333333333,"Participation rate ;  Persons ;"
"66",1994-06-01,62.8073333333333,"Participation rate ;  Persons ;"
"67",1994-09-01,62.9916666666667,"Participation rate ;  Persons ;"
"68",1994-12-01,63.0671666666667,"Participation rate ;  Persons ;"
"69",1995-03-01,63.2363333333333,"Participation rate ;  Persons ;"
"70",1995-06-01,63.4693333333333,"Participation rate ;  Persons ;"
"71",1995-09-01,63.6269,"Participation rate ;  Persons ;"
"72",1995-12-01,63.7104666666667,"Participation rate ;  Persons ;"
"73",1996-03-01,63.66,"Participation rate ;  Persons ;"
"74",1996-06-01,63.5566,"Participation rate ;  Persons ;"
"75",1996-09-01,63.4691333333333,"Participation rate ;  Persons ;"
"76",1996-12-01,63.3755333333333,"Participation rate ;  Persons ;"
"77",1997-03-01,63.292,"Participation rate ;  Persons ;"
"78",1997-06-01,63.0777666666667,"Participation rate ;  Persons ;"
"79",1997-09-01,62.9594666666667,"Participation rate ;  Persons ;"
"80",1997-12-01,62.9788666666667,"Participation rate ;  Persons ;"
"81",1998-03-01,62.9093666666667,"Participation rate ;  Persons ;"
"82",1998-06-01,62.9678666666667,"Participation rate ;  Persons ;"
"83",1998-09-01,63.1124666666667,"Participation rate ;  Persons ;"
"84",1998-12-01,62.9455333333333,"Participation rate ;  Persons ;"
"85",1999-03-01,62.6761666666667,"Participation rate ;  Persons ;"
"86",1999-06-01,62.5978333333333,"Participation rate ;  Persons ;"
"87",1999-09-01,62.7591333333333,"Participation rate ;  Persons ;"
"88",1999-12-01,62.8770333333333,"Participation rate ;  Persons ;"
"89",2000-03-01,62.9309333333333,"Participation rate ;  Persons ;"
"90",2000-06-01,63.1897666666667,"Participation rate ;  Persons ;"
"91",2000-09-01,63.3149333333333,"Participation rate ;  Persons ;"
"92",2000-12-01,63.0444666666667,"Participation rate ;  Persons ;"
"93",2001-03-01,63.0248,"Participation rate ;  Persons ;"
"94",2001-06-01,63.368,"Participation rate ;  Persons ;"
"95",2001-09-01,63.4420666666667,"Participation rate ;  Persons ;"
"96",2001-12-01,63.4253,"Participation rate ;  Persons ;"
"97",2002-03-01,63.2713666666667,"Participation rate ;  Persons ;"
"98",2002-06-01,63.1475333333333,"Participation rate ;  Persons ;"
"99",2002-09-01,63.2883333333333,"Participation rate ;  Persons ;"
"100",2002-12-01,63.6239,"Participation rate ;  Persons ;"
"101",2003-03-01,63.805,"Participation rate ;  Persons ;"
"102",2003-06-01,63.5480333333333,"Participation rate ;  Persons ;"
"103",2003-09-01,63.4041333333333,"Participation rate ;  Persons ;"
"104",2003-12-01,63.3888666666667,"Participation rate ;  Persons ;"
"105",2004-03-01,63.3082,"Participation rate ;  Persons ;"
"106",2004-06-01,63.3142,"Participation rate ;  Persons ;"
"107",2004-09-01,63.4695333333333,"Participation rate ;  Persons ;"
"108",2004-12-01,63.7215,"Participation rate ;  Persons ;"
"109",2005-03-01,64.1017333333333,"Participation rate ;  Persons ;"
"110",2005-06-01,64.3962333333333,"Participation rate ;  Persons ;"
"111",2005-09-01,64.4867,"Participation rate ;  Persons ;"
"112",2005-12-01,64.4551,"Participation rate ;  Persons ;"
"113",2006-03-01,64.4692666666667,"Participation rate ;  Persons ;"
"114",2006-06-01,64.6610333333333,"Participation rate ;  Persons ;"
"115",2006-09-01,64.8744666666667,"Participation rate ;  Persons ;"
"116",2006-12-01,64.9148,"Participation rate ;  Persons ;"
"117",2007-03-01,64.9618,"Participation rate ;  Persons ;"
"118",2007-06-01,65.0555,"Participation rate ;  Persons ;"
"119",2007-09-01,65.2196666666667,"Participation rate ;  Persons ;"
"120",2007-12-01,65.3870333333333,"Participation rate ;  Persons ;"
"121",2008-03-01,65.4539,"Participation rate ;  Persons ;"
"122",2008-06-01,65.5004333333333,"Participation rate ;  Persons ;"
"123",2008-09-01,65.4890333333333,"Participation rate ;  Persons ;"
"124",2008-12-01,65.4479,"Participation rate ;  Persons ;"
"125",2009-03-01,65.5647,"Participation rate ;  Persons ;"
"126",2009-06-01,65.5084333333333,"Participation rate ;  Persons ;"
"127",2009-09-01,65.2984666666667,"Participation rate ;  Persons ;"
"128",2009-12-01,65.2688333333333,"Participation rate ;  Persons ;"
"129",2010-03-01,65.2446333333333,"Participation rate ;  Persons ;"
"130",2010-06-01,65.1881,"Participation rate ;  Persons ;"
"131",2010-09-01,65.4012333333333,"Participation rate ;  Persons ;"
"132",2010-12-01,65.6537666666667,"Participation rate ;  Persons ;"
"133",2011-03-01,65.5697,"Participation rate ;  Persons ;"
"134",2011-06-01,65.3660333333333,"Participation rate ;  Persons ;"
"135",2011-09-01,65.3867333333333,"Participation rate ;  Persons ;"
"136",2011-12-01,65.3178666666667,"Participation rate ;  Persons ;"
"137",2012-03-01,65.1968666666667,"Participation rate ;  Persons ;"
"138",2012-06-01,65.1441333333333,"Participation rate ;  Persons ;"
"139",2012-09-01,65.0881666666667,"Participation rate ;  Persons ;"
"140",2012-12-01,65.0943333333333,"Participation rate ;  Persons ;"
"141",2013-03-01,65.1156333333333,"Participation rate ;  Persons ;"
"142",2013-06-01,65.0310333333333,"Participation rate ;  Persons ;"
"143",2013-09-01,64.8433666666667,"Participation rate ;  Persons ;"
"144",2013-12-01,64.6253333333333,"Participation rate ;  Persons ;"
"145",2014-03-01,64.5689333333333,"Participation rate ;  Persons ;"
"146",2014-06-01,64.6437666666667,"Participation rate ;  Persons ;"
"147",2014-09-01,64.6429666666667,"Participation rate ;  Persons ;"
"148",2014-12-01,64.6199666666667,"Participation rate ;  Persons ;"
"149",2015-03-01,64.7253,"Participation rate ;  Persons ;"
"150",2015-06-01,64.8195333333333,"Participation rate ;  Persons ;"
"151",2015-09-01,64.973,"Participation rate ;  Persons ;"
"152",2015-12-01,65.0972333333333,"Participation rate ;  Persons ;"
"153",2016-03-01,64.9865,"Participation rate ;  Persons ;"
"154",2016-06-01,64.8359666666667,"Participation rate ;  Persons ;"
"155",2016-09-01,64.6637,"Participation rate ;  Persons ;"
"156",2016-12-01,64.5624,"Participation rate ;  Persons ;"
"157",2017-03-01,64.6914,"Participation rate ;  Persons ;"
"158",2017-05-01,64.81195,"Participation rate ;  Persons ;"
"159",1959-09-01,NA,"GDP per capita: Chain volume measures ;"
"160",1959-12-01,NA,"GDP per capita: Chain volume measures ;"
"161",1960-03-01,NA,"GDP per capita: Chain volume measures ;"
"162",1960-06-01,NA,"GDP per capita: Chain volume measures ;"
"163",1960-09-01,NA,"GDP per capita: Chain volume measures ;"
"164",1960-12-01,NA,"GDP per capita: Chain volume measures ;"
"165",1961-03-01,NA,"GDP per capita: Chain volume measures ;"
"166",1961-06-01,NA,"GDP per capita: Chain volume measures ;"
"167",1961-09-01,NA,"GDP per capita: Chain volume measures ;"
"168",1961-12-01,NA,"GDP per capita: Chain volume measures ;"
"169",1962-03-01,NA,"GDP per capita: Chain volume measures ;"
"170",1962-06-01,NA,"GDP per capita: Chain volume measures ;"
"171",1962-09-01,NA,"GDP per capita: Chain volume measures ;"
"172",1962-12-01,NA,"GDP per capita: Chain volume measures ;"
"173",1963-03-01,NA,"GDP per capita: Chain volume measures ;"
"174",1963-06-01,NA,"GDP per capita: Chain volume measures ;"
"175",1963-09-01,NA,"GDP per capita: Chain volume measures ;"
"176",1963-12-01,NA,"GDP per capita: Chain volume measures ;"
"177",1964-03-01,NA,"GDP per capita: Chain volume measures ;"
"178",1964-06-01,NA,"GDP per capita: Chain volume measures ;"
"179",1964-09-01,NA,"GDP per capita: Chain volume measures ;"
"180",1964-12-01,NA,"GDP per capita: Chain volume measures ;"
"181",1965-03-01,NA,"GDP per capita: Chain volume measures ;"
"182",1965-06-01,NA,"GDP per capita: Chain volume measures ;"
"183",1965-09-01,NA,"GDP per capita: Chain volume measures ;"
"184",1965-12-01,NA,"GDP per capita: Chain volume measures ;"
"185",1966-03-01,NA,"GDP per capita: Chain volume measures ;"
"186",1966-06-01,NA,"GDP per capita: Chain volume measures ;"
"187",1966-09-01,NA,"GDP per capita: Chain volume measures ;"
"188",1966-12-01,NA,"GDP per capita: Chain volume measures ;"
"189",1967-03-01,NA,"GDP per capita: Chain volume measures ;"
"190",1967-06-01,NA,"GDP per capita: Chain volume measures ;"
"191",1967-09-01,NA,"GDP per capita: Chain volume measures ;"
"192",1967-12-01,NA,"GDP per capita: Chain volume measures ;"
"193",1968-03-01,NA,"GDP per capita: Chain volume measures ;"
"194",1968-06-01,NA,"GDP per capita: Chain volume measures ;"
"195",1968-09-01,NA,"GDP per capita: Chain volume measures ;"
"196",1968-12-01,NA,"GDP per capita: Chain volume measures ;"
"197",1969-03-01,NA,"GDP per capita: Chain volume measures ;"
"198",1969-06-01,NA,"GDP per capita: Chain volume measures ;"
"199",1969-09-01,NA,"GDP per capita: Chain volume measures ;"
"200",1969-12-01,NA,"GDP per capita: Chain volume measures ;"
"201",1970-03-01,NA,"GDP per capita: Chain volume measures ;"
"202",1970-06-01,NA,"GDP per capita: Chain volume measures ;"
"203",1970-09-01,NA,"GDP per capita: Chain volume measures ;"
"204",1970-12-01,NA,"GDP per capita: Chain volume measures ;"
"205",1971-03-01,NA,"GDP per capita: Chain volume measures ;"
"206",1971-06-01,NA,"GDP per capita: Chain volume measures ;"
"207",1971-09-01,NA,"GDP per capita: Chain volume measures ;"
"208",1971-12-01,NA,"GDP per capita: Chain volume measures ;"
"209",1972-03-01,NA,"GDP per capita: Chain volume measures ;"
"210",1972-06-01,NA,"GDP per capita: Chain volume measures ;"
"211",1972-09-01,NA,"GDP per capita: Chain volume measures ;"
"212",1972-12-01,NA,"GDP per capita: Chain volume measures ;"
"213",1973-03-01,NA,"GDP per capita: Chain volume measures ;"
"214",1973-06-01,NA,"GDP per capita: Chain volume measures ;"
"215",1973-09-01,8514,"GDP per capita: Chain volume measures ;"
"216",1973-12-01,8564,"GDP per capita: Chain volume measures ;"
"217",1974-03-01,8549,"GDP per capita: Chain volume measures ;"
"218",1974-06-01,8479,"GDP per capita: Chain volume measures ;"
"219",1974-09-01,8413,"GDP per capita: Chain volume measures ;"
"220",1974-12-01,8437,"GDP per capita: Chain volume measures ;"
"221",1975-03-01,8525,"GDP per capita: Chain volume measures ;"
"222",1975-06-01,8560,"GDP per capita: Chain volume measures ;"
"223",1975-09-01,8563,"GDP per capita: Chain volume measures ;"
"224",1975-12-01,8581,"GDP per capita: Chain volume measures ;"
"225",1976-03-01,8662,"GDP per capita: Chain volume measures ;"
"226",1976-06-01,8788,"GDP per capita: Chain volume measures ;"
"227",1976-09-01,8845,"GDP per capita: Chain volume measures ;"
"228",1976-12-01,8848,"GDP per capita: Chain volume measures ;"
"229",1977-03-01,8863,"GDP per capita: Chain volume measures ;"
"230",1977-06-01,8857,"GDP per capita: Chain volume measures ;"
"231",1977-09-01,8836,"GDP per capita: Chain volume measures ;"
"232",1977-12-01,8812,"GDP per capita: Chain volume measures ;"
"233",1978-03-01,8819,"GDP per capita: Chain volume measures ;"
"234",1978-06-01,8874,"GDP per capita: Chain volume measures ;"
"235",1978-09-01,8979,"GDP per capita: Chain volume measures ;"
"236",1978-12-01,9085,"GDP per capita: Chain volume measures ;"
"237",1979-03-01,9138,"GDP per capita: Chain volume measures ;"
"238",1979-06-01,9152,"GDP per capita: Chain volume measures ;"
"239",1979-09-01,9180,"GDP per capita: Chain volume measures ;"
"240",1979-12-01,9238,"GDP per capita: Chain volume measures ;"
"241",1980-03-01,9292,"GDP per capita: Chain volume measures ;"
"242",1980-06-01,9310,"GDP per capita: Chain volume measures ;"
"243",1980-09-01,9338,"GDP per capita: Chain volume measures ;"
"244",1980-12-01,9390,"GDP per capita: Chain volume measures ;"
"245",1981-03-01,9473,"GDP per capita: Chain volume measures ;"
"246",1981-06-01,9569,"GDP per capita: Chain volume measures ;"
"247",1981-09-01,9622,"GDP per capita: Chain volume measures ;"
"248",1981-12-01,9612,"GDP per capita: Chain volume measures ;"
"249",1982-03-01,9559,"GDP per capita: Chain volume measures ;"
"250",1982-06-01,9497,"GDP per capita: Chain volume measures ;"
"251",1982-09-01,9410,"GDP per capita: Chain volume measures ;"
"252",1982-12-01,9263,"GDP per capita: Chain volume measures ;"
"253",1983-03-01,9144,"GDP per capita: Chain volume measures ;"
"254",1983-06-01,9150,"GDP per capita: Chain volume measures ;"
"255",1983-09-01,9283,"GDP per capita: Chain volume measures ;"
"256",1983-12-01,9466,"GDP per capita: Chain volume measures ;"
"257",1984-03-01,9621,"GDP per capita: Chain volume measures ;"
"258",1984-06-01,9713,"GDP per capita: Chain volume measures ;"
"259",1984-09-01,9769,"GDP per capita: Chain volume measures ;"
"260",1984-12-01,9834,"GDP per capita: Chain volume measures ;"
"261",1985-03-01,9959,"GDP per capita: Chain volume measures ;"
"262",1985-06-01,10094,"GDP per capita: Chain volume measures ;"
"263",1985-09-01,10182,"GDP per capita: Chain volume measures ;"
"264",1985-12-01,10195,"GDP per capita: Chain volume measures ;"
"265",1986-03-01,10158,"GDP per capita: Chain volume measures ;"
"266",1986-06-01,10136,"GDP per capita: Chain volume measures ;"
"267",1986-09-01,10156,"GDP per capita: Chain volume measures ;"
"268",1986-12-01,10218,"GDP per capita: Chain volume measures ;"
"269",1987-03-01,10319,"GDP per capita: Chain volume measures ;"
"270",1987-06-01,10449,"GDP per capita: Chain volume measures ;"
"271",1987-09-01,10592,"GDP per capita: Chain volume measures ;"
"272",1987-12-01,10704,"GDP per capita: Chain volume measures ;"
"273",1988-03-01,10743,"GDP per capita: Chain volume measures ;"
"274",1988-06-01,10747,"GDP per capita: Chain volume measures ;"
"275",1988-09-01,10770,"GDP per capita: Chain volume measures ;"
"276",1988-12-01,10852,"GDP per capita: Chain volume measures ;"
"277",1989-03-01,10980,"GDP per capita: Chain volume measures ;"
"278",1989-06-01,11093,"GDP per capita: Chain volume measures ;"
"279",1989-09-01,11151,"GDP per capita: Chain volume measures ;"
"280",1989-12-01,11160,"GDP per capita: Chain volume measures ;"
"281",1990-03-01,11134,"GDP per capita: Chain volume measures ;"
"282",1990-06-01,11114,"GDP per capita: Chain volume measures ;"
"283",1990-09-01,11075,"GDP per capita: Chain volume measures ;"
"284",1990-12-01,10998,"GDP per capita: Chain volume measures ;"
"285",1991-03-01,10913,"GDP per capita: Chain volume measures ;"
"286",1991-06-01,10843,"GDP per capita: Chain volume measures ;"
"287",1991-09-01,10815,"GDP per capita: Chain volume measures ;"
"288",1991-12-01,10836,"GDP per capita: Chain volume measures ;"
"289",1992-03-01,10870,"GDP per capita: Chain volume measures ;"
"290",1992-06-01,10937,"GDP per capita: Chain volume measures ;"
"291",1992-09-01,11046,"GDP per capita: Chain volume measures ;"
"292",1992-12-01,11171,"GDP per capita: Chain volume measures ;"
"293",1993-03-01,11257,"GDP per capita: Chain volume measures ;"
"294",1993-06-01,11296,"GDP per capita: Chain volume measures ;"
"295",1993-09-01,11351,"GDP per capita: Chain volume measures ;"
"296",1993-12-01,11473,"GDP per capita: Chain volume measures ;"
"297",1994-03-01,11630,"GDP per capita: Chain volume measures ;"
"298",1994-06-01,11764,"GDP per capita: Chain volume measures ;"
"299",1994-09-01,11837,"GDP per capita: Chain volume measures ;"
"300",1994-12-01,11860,"GDP per capita: Chain volume measures ;"
"301",1995-03-01,11886,"GDP per capita: Chain volume measures ;"
"302",1995-06-01,11939,"GDP per capita: Chain volume measures ;"
"303",1995-09-01,12038,"GDP per capita: Chain volume measures ;"
"304",1995-12-01,12151,"GDP per capita: Chain volume measures ;"
"305",1996-03-01,12247,"GDP per capita: Chain volume measures ;"
"306",1996-06-01,12326,"GDP per capita: Chain volume measures ;"
"307",1996-09-01,12374,"GDP per capita: Chain volume measures ;"
"308",1996-12-01,12439,"GDP per capita: Chain volume measures ;"
"309",1997-03-01,12558,"GDP per capita: Chain volume measures ;"
"310",1997-06-01,12707,"GDP per capita: Chain volume measures ;"
"311",1997-09-01,12837,"GDP per capita: Chain volume measures ;"
"312",1997-12-01,12918,"GDP per capita: Chain volume measures ;"
"313",1998-03-01,12996,"GDP per capita: Chain volume measures ;"
"314",1998-06-01,13135,"GDP per capita: Chain volume measures ;"
"315",1998-09-01,13296,"GDP per capita: Chain volume measures ;"
"316",1998-12-01,13438,"GDP per capita: Chain volume measures ;"
"317",1999-03-01,13519,"GDP per capita: Chain volume measures ;"
"318",1999-06-01,13579,"GDP per capita: Chain volume measures ;"
"319",1999-09-01,13665,"GDP per capita: Chain volume measures ;"
"320",1999-12-01,13786,"GDP per capita: Chain volume measures ;"
"321",2000-03-01,13896,"GDP per capita: Chain volume measures ;"
"322",2000-06-01,13935,"GDP per capita: Chain volume measures ;"
"323",2000-09-01,13911,"GDP per capita: Chain volume measures ;"
"324",2000-12-01,13886,"GDP per capita: Chain volume measures ;"
"325",2001-03-01,13915,"GDP per capita: Chain volume measures ;"
"326",2001-06-01,14002,"GDP per capita: Chain volume measures ;"
"327",2001-09-01,14107,"GDP per capita: Chain volume measures ;"
"328",2001-12-01,14221,"GDP per capita: Chain volume measures ;"
"329",2002-03-01,14340,"GDP per capita: Chain volume measures ;"
"330",2002-06-01,14449,"GDP per capita: Chain volume measures ;"
"331",2002-09-01,14524,"GDP per capita: Chain volume measures ;"
"332",2002-12-01,14548,"GDP per capita: Chain volume measures ;"
"333",2003-03-01,14561,"GDP per capita: Chain volume measures ;"
"334",2003-06-01,14637,"GDP per capita: Chain volume measures ;"
"335",2003-09-01,14787,"GDP per capita: Chain volume measures ;"
"336",2003-12-01,14956,"GDP per capita: Chain volume measures ;"
"337",2004-03-01,15071,"GDP per capita: Chain volume measures ;"
"338",2004-06-01,15135,"GDP per capita: Chain volume measures ;"
"339",2004-09-01,15196,"GDP per capita: Chain volume measures ;"
"340",2004-12-01,15265,"GDP per capita: Chain volume measures ;"
"341",2005-03-01,15333,"GDP per capita: Chain volume measures ;"
"342",2005-06-01,15411,"GDP per capita: Chain volume measures ;"
"343",2005-09-01,15496,"GDP per capita: Chain volume measures ;"
"344",2005-12-01,15548,"GDP per capita: Chain volume measures ;"
"345",2006-03-01,15560,"GDP per capita: Chain volume measures ;"
"346",2006-06-01,15578,"GDP per capita: Chain volume measures ;"
"347",2006-09-01,15668,"GDP per capita: Chain volume measures ;"
"348",2006-12-01,15812,"GDP per capita: Chain volume measures ;"
"349",2007-03-01,15949,"GDP per capita: Chain volume measures ;"
"350",2007-06-01,16035,"GDP per capita: Chain volume measures ;"
"351",2007-09-01,16095,"GDP per capita: Chain volume measures ;"
"352",2007-12-01,16138,"GDP per capita: Chain volume measures ;"
"353",2008-03-01,16180,"GDP per capita: Chain volume measures ;"
"354",2008-06-01,16178,"GDP per capita: Chain volume measures ;"
"355",2008-09-01,16133,"GDP per capita: Chain volume measures ;"
"356",2008-12-01,16082,"GDP per capita: Chain volume measures ;"
"357",2009-03-01,16063,"GDP per capita: Chain volume measures ;"
"358",2009-06-01,16074,"GDP per capita: Chain volume measures ;"
"359",2009-09-01,16101,"GDP per capita: Chain volume measures ;"
"360",2009-12-01,16118,"GDP per capita: Chain volume measures ;"
"361",2010-03-01,16144,"GDP per capita: Chain volume measures ;"
"362",2010-06-01,16192,"GDP per capita: Chain volume measures ;"
"363",2010-09-01,16239,"GDP per capita: Chain volume measures ;"
"364",2010-12-01,16268,"GDP per capita: Chain volume measures ;"
"365",2011-03-01,16295,"GDP per capita: Chain volume measures ;"
"366",2011-06-01,16357,"GDP per capita: Chain volume measures ;"
"367",2011-09-01,16469,"GDP per capita: Chain volume measures ;"
"368",2011-12-01,16588,"GDP per capita: Chain volume measures ;"
"369",2012-03-01,16662,"GDP per capita: Chain volume measures ;"
"370",2012-06-01,16711,"GDP per capita: Chain volume measures ;"
"371",2012-09-01,16735,"GDP per capita: Chain volume measures ;"
"372",2012-12-01,16740,"GDP per capita: Chain volume measures ;"
"373",2013-03-01,16741,"GDP per capita: Chain volume measures ;"
"374",2013-06-01,16758,"GDP per capita: Chain volume measures ;"
"375",2013-09-01,16810,"GDP per capita: Chain volume measures ;"
"376",2013-12-01,16885,"GDP per capita: Chain volume measures ;"
"377",2014-03-01,16954,"GDP per capita: Chain volume measures ;"
"378",2014-06-01,16999,"GDP per capita: Chain volume measures ;"
"379",2014-09-01,17030,"GDP per capita: Chain volume measures ;"
"380",2014-12-01,17062,"GDP per capita: Chain volume measures ;"
"381",2015-03-01,17103,"GDP per capita: Chain volume measures ;"
"382",2015-06-01,17147,"GDP per capita: Chain volume measures ;"
"383",2015-09-01,17194,"GDP per capita: Chain volume measures ;"
"384",2015-12-01,17266,"GDP per capita: Chain volume measures ;"
"385",2016-03-01,17326,"GDP per capita: Chain volume measures ;"
"386",2016-06-01,17347,"GDP per capita: Chain volume measures ;"
"387",2016-09-01,17348,"GDP per capita: Chain volume measures ;"
"388",2016-12-01,17352,"GDP per capita: Chain volume measures ;"
"389",2017-03-01,17365,"GDP per capita: Chain volume measures ;"
"390",1971-09-01,-461.333333333333,"Debits, Total goods and services ;"
"391",1971-12-01,-455.333333333333,"Debits, Total goods and services ;"
"392",1972-03-01,-440,"Debits, Total goods and services ;"
"393",1972-06-01,-423.333333333333,"Debits, Total goods and services ;"
"394",1972-09-01,-414,"Debits, Total goods and services ;"
"395",1972-12-01,-448.666666666667,"Debits, Total goods and services ;"
"396",1973-03-01,-478.333333333333,"Debits, Total goods and services ;"
"397",1973-06-01,-499,"Debits, Total goods and services ;"
"398",1973-09-01,-555.666666666667,"Debits, Total goods and services ;"
"399",1973-12-01,-613,"Debits, Total goods and services ;"
"400",1974-03-01,-690.333333333333,"Debits, Total goods and services ;"
"401",1974-06-01,-818,"Debits, Total goods and services ;"
"402",1974-09-01,-913.333333333333,"Debits, Total goods and services ;"
"403",1974-12-01,-921.666666666667,"Debits, Total goods and services ;"
"404",1975-03-01,-839,"Debits, Total goods and services ;"
"405",1975-06-01,-829.333333333333,"Debits, Total goods and services ;"
"406",1975-09-01,-841.333333333333,"Debits, Total goods and services ;"
"407",1975-12-01,-895.666666666667,"Debits, Total goods and services ;"
"408",1976-03-01,-964.333333333333,"Debits, Total goods and services ;"
"409",1976-06-01,-1003.33333333333,"Debits, Total goods and services ;"
"410",1976-09-01,-1073.33333333333,"Debits, Total goods and services ;"
"411",1976-12-01,-1109.66666666667,"Debits, Total goods and services ;"
"412",1977-03-01,-1257.33333333333,"Debits, Total goods and services ;"
"413",1977-06-01,-1269,"Debits, Total goods and services ;"
"414",1977-09-01,-1257.33333333333,"Debits, Total goods and services ;"
"415",1977-12-01,-1215.66666666667,"Debits, Total goods and services ;"
"416",1978-03-01,-1281,"Debits, Total goods and services ;"
"417",1978-06-01,-1351,"Debits, Total goods and services ;"
"418",1978-09-01,-1432,"Debits, Total goods and services ;"
"419",1978-12-01,-1527,"Debits, Total goods and services ;"
"420",1979-03-01,-1508.66666666667,"Debits, Total goods and services ;"
"421",1979-06-01,-1624,"Debits, Total goods and services ;"
"422",1979-09-01,-1620,"Debits, Total goods and services ;"
"423",1979-12-01,-1767.33333333333,"Debits, Total goods and services ;"
"424",1980-03-01,-1883.66666666667,"Debits, Total goods and services ;"
"425",1980-06-01,-1856.33333333333,"Debits, Total goods and services ;"
"426",1980-09-01,-2063.66666666667,"Debits, Total goods and services ;"
"427",1980-12-01,-2089.66666666667,"Debits, Total goods and services ;"
"428",1981-03-01,-2116.33333333333,"Debits, Total goods and services ;"
"429",1981-06-01,-2232.33333333333,"Debits, Total goods and services ;"
"430",1981-09-01,-2277.33333333333,"Debits, Total goods and services ;"
"431",1981-12-01,-2391.33333333333,"Debits, Total goods and services ;"
